0.354778 0.408419
0.405297 0.448247
0.317382 0.385171
0.352266 0.401940
0.366265 0.388369
0.468615 0.448379
0.469431 0.449262
0.420837 0.446631
0.312769 0.411431
0.312785 0.411409
0.370541 0.372862
0.404402 0.424457
0.492369 0.451125
0.303415 0.423904
0.475559 0.429517
0.322595 0.354419
0.393181 0.382664
0.398360 0.410188
0.407645 0.425972
0.407733 0.426058
0.389891 0.440942
0.376655 0.414145
0.321204 0.357542
0.386925 0.389244
0.366300 0.411156
0.427736 0.452820
0.339562 0.401443
0.420749 0.390769
0.483771 0.455023
0.487968 0.404407
0.481237 0.450475
0.450400 0.413748
0.295764 0.408481
0.371329 0.401097
0.334474 0.437593
0.395872 0.393921
0.363633 0.401991
0.390870 0.398023
0.308747 0.421978
0.489125 0.414990
0.330991 0.422770
0.484159 0.443188
0.467346 0.448720
0.304601 0.396550
0.360687 0.410828
0.384172 0.385858
0.407015 0.405602
0.408706 0.405303
0.483712 0.414615
0.493743 0.440249
0.373576 0.427927
0.493676 0.451852
0.349289 0.364443
0.471570 0.442856
0.288945 0.416050
0.391421 0.399214
0.342961 0.434265
0.384018 0.426650
0.456993 0.437654
0.297149 0.429243
0.375072 0.389565
0.372007 0.394218
0.378449 0.385321
0.379339 0.388456
0.468498 0.401534
0.491861 0.422547
0.441220 0.423450
0.442170 0.423751
0.502524 0.423760
0.364547 0.404005
0.431621 0.431546
0.433586 0.430766
0.436688 0.426352
0.432611 0.430965
0.386241 0.419772
0.358006 0.397715
0.409824 0.387053
0.504792 0.408757
0.465401 0.451957
0.487855 0.439426
0.513654 0.412605
0.414553 0.424920
0.470954 0.454575
0.366954 0.387283
0.369097 0.385426
0.459480 0.455274
0.292663 0.413198
0.331195 0.411347
0.489732 0.439645
0.316828 0.387924
0.473988 0.402805
0.390180 0.438255
0.451818 0.406008
0.440237 0.450905
0.469748 0.398666
0.369065 0.445078
0.432620 0.449496
0.429301 0.407707
0.407208 0.413018
0.415079 0.403751
0.311847 0.408776
0.316633 0.389612
0.392304 0.428743
0.465589 0.405425
0.386556 0.420542
0.425402 0.433354
0.359198 0.368523
0.342275 0.400536
0.311749 0.408163
0.519249 0.418436
0.454051 0.447026
0.451896 0.448928
0.447192 0.447542
0.486765 0.429300
0.502728 0.425071
0.403943 0.404455
0.344223 0.372646
0.343581 0.373786
0.313191 0.399744
0.343605 0.374077
0.341513 0.368373
0.485486 0.429494
0.507745 0.418546
0.507167 0.417581
0.408151 0.430638
0.366848 0.387433
0.413998 0.412040
0.415171 0.411512
0.414257 0.411363
0.475939 0.401325
0.483385 0.451440
0.482850 0.450892
0.317611 0.359125
0.350360 0.404481
0.349153 0.402877
0.350847 0.427679
0.452653 0.439144
0.452043 0.439306
0.470417 0.459808
0.386720 0.392683
0.399809 0.393553
0.376639 0.442642
0.464390 0.420200
0.349902 0.398980
0.406926 0.450341
0.486708 0.415958
0.492502 0.420753
0.458084 0.416918
0.458758 0.424071
0.486565 0.416872
0.465058 0.428631
0.391392 0.424254
0.492723 0.405175
0.492800 0.420659
0.408471 0.436691
0.410038 0.434740
0.371746 0.428014
0.372761 0.425231
0.424582 0.410366
0.384148 0.396675
0.496063 0.420242
0.486363 0.423840
0.489781 0.425881
0.465655 0.428177
0.465241 0.427194
0.382407 0.389044
0.376745 0.388110
0.385373 0.389402
0.368620 0.446684
0.459066 0.428450
0.439556 0.415753
0.440624 0.415065
0.292560 0.435662
0.476451 0.419706
0.454279 0.395489
0.461381 0.398003
0.476816 0.422148
0.474501 0.460086
0.409624 0.443388
0.361367 0.429377
0.466012 0.428308
