-13.0899913577, -13.0899913577
-54.4821678938, -54.4821678938
9.71204422839, 9.71204422839
-26.2626102538, -26.2626102538
3.73217067943, 3.73217067943
-47.0023053736, -47.0023053736
-60.192206569, -60.192206569
-32.7949565872, -32.7949565872
-45.4037814182, -45.4037814182
1.37015744767, 1.37015744767
-47.4058142127, -47.4058142127
-6.25922071301, -6.25922071301
-33.1823258768, -33.1823258768
-49.3137756412, -49.3137756412
-6.17699618488, -6.17699618488
-57.9732457073, -57.9732457073
4.72071697176, 4.72071697176
9.89353739333, 9.89353739333
8.24110441436, 8.24110441436
-31.3934110778, -31.3934110778
-61.0935464476, -61.0935464476
12.1517420986, 12.1517420986
-37.2184194257, -37.2184194257
-9.00923306959, -9.00923306959
-35.5092360338, -35.5092360338
-60.6228748294, -60.6228748294
2.39366148871, 2.39366148871
-12.8084046107, -12.8084046107
-4.47517573626, -4.47517573626
-20.7371348191, -20.7371348191
4.70194404098, 4.70194404098
6.17021311399, 6.17021311399
-62.5199516674, -62.5199516674
-57.5909240562, -57.5909240562
-44.520191176, -44.520191176
-53.0759098856, -53.0759098856
-9.68263412562, -9.68263412562
-32.717301702, -32.717301702
4.55048458595, 4.55048458595
-49.4097669062, -49.4097669062
-30.081651901, -30.081651901
-61.9265241098, -61.9265241098
-10.1812037216, -10.1812037216
-27.2233415975, -27.2233415975
-53.4665246586, -53.4665246586
5.18182860609, 5.18182860609
7.24662953474, 7.24662953474
-57.7012664639, -57.7012664639
-59.8280483158, -59.8280483158
-29.614862528, -29.614862528
-17.0762998255, -17.0762998255
-39.4787425543, -39.4787425543
-10.9135921613, -10.9135921613
-47.2574242065, -47.2574242065
-23.3872833016, -23.3872833016
-19.8224510143, -19.8224510143
-29.4154653268, -29.4154653268
-52.7491728495, -52.7491728495
-46.9092729426, -46.9092729426
-53.0707499413, -53.0707499413
-38.5511415327, -38.5511415327
-45.3457630391, -45.3457630391
-22.7806094671, -22.7806094671
-19.8238089146, -19.8238089146
-29.6415777856, -29.6415777856
-38.5837335362, -38.5837335362
-20.3103210991, -20.3103210991
3.1842827618, 3.1842827618
1.79609352951, 1.79609352951
-55.0347303071, -55.0347303071
-39.0105140106, -39.0105140106
-31.8508681044, -31.8508681044
-10.5154296329, -10.5154296329
-9.35137944006, -9.35137944006
-29.0288478199, -29.0288478199
-31.017509042, -31.017509042
-1.63560881697, -1.63560881697
-21.9260394968, -21.9260394968
7.65371426338, 7.65371426338
-58.5630643249, -58.5630643249
-35.0706780354, -35.0706780354
11.258030218, 11.258030218
-9.59203506307, -9.59203506307
5.15404812217, 5.15404812217
-43.8343847357, -43.8343847357
-7.56131236194, -7.56131236194
-47.6815590495, -47.6815590495
-22.0110200497, -22.0110200497
-45.1109060859, -45.1109060859
-29.7747752023, -29.7747752023
-1.98960384024, -1.98960384024
-39.6184528863, -39.6184528863
-15.5549231848, -15.5549231848
-29.5322275313, -29.5322275313
6.87158872568, 6.87158872568
-12.6983194678, -12.6983194678
-13.0867740497, -13.0867740497
-35.7720213619, -35.7720213619
-23.1308010883, -23.1308010883
-59.8557642073, -59.8557642073
-56.072834675, -56.072834675
7.50859132406, 7.50859132406
-57.707145194, -57.707145194
8.10844842416, 8.10844842416
-8.21549035312, -8.21549035312
-15.4939075488, -15.4939075488
-5.29699601032, -5.29699601032
-52.4330149831, -52.4330149831
-2.31256820038, -2.31256820038
-7.57083885879, -7.57083885879
-21.7091796714, -21.7091796714
-26.2323996209, -26.2323996209
-26.7017373802, -26.7017373802
-29.0415374526, -29.0415374526
-0.602733030768, -0.602733030768
-42.2359177649, -42.2359177649
-58.5588780581, -58.5588780581
10.4816190126, 10.4816190126
-28.1127350553, -28.1127350553
-5.07393906694, -5.07393906694
-10.9712048561, -10.9712048561
-21.6831534704, -21.6831534704
-53.1122051307, -53.1122051307
-43.8610594617, -43.8610594617
-29.2088666356, -29.2088666356
-20.3787905478, -20.3787905478
-0.772250274789, -0.772250274789
-38.8945528275, -38.8945528275
-32.8064361137, -32.8064361137
5.09200153752, 5.09200153752
0.115554692711, 0.115554692711
-55.1215815896, -55.1215815896
-51.0415008367, -51.0415008367
-13.2721563758, -13.2721563758
